time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.9000000000000005,-0.1103053115880717,0.02377241578754366,11.229026189027358,0.02084967531462123,0.0471687439017936,0.0,-0.3435884997912181,0.08869990164554051,2.5898803630936458,-0.024879828990390745,-0.019161546370807372,0.0,477.72375523186344,477.5652277637799,475.46893457394464,475.4249939562951
0.9600000000000005,-0.13181986899750087,0.029483750844497343,11.385636489533294,0.01973703100207569,0.048581120963561375,0.0,-0.37371014844771194,0.10156658604470616,2.63036072914854,-0.019220061591136765,-0.03793688388816094,0.0,424.98682671573016,423.37431816436634,424.70615506273646,425.19123720858556
1.0200000000000005,-0.15549492618848232,0.036081735138257034,11.551616169699875,0.018591037124720877,0.047610187821576666,0.0,-0.41529189920921167,0.11820697062451675,2.9016503110967236,-0.018901792156288993,-0.026564299872134184,0.0,493.99466802187544,494.83218050740845,495.2440370586735,495.26753299274714
1.0800000000000005,-0.18158522231455065,0.043626917267756964,11.732559052599424,0.017877593943262937,0.04828300393293983,0.0,-0.4544217209402665,0.13321153740059977,3.1291754821593534,-0.02730741441635932,-0.011228320339517602,0.0,482.42238000048803,483.57899477422757,484.6068436836062,483.97463334548763
1.1400000000000006,-0.20999799929993043,0.052033516701804464,11.926197334891112,0.01626082127657824,0.04983677687923205,0.0,-0.4928095726980465,0.14681400982032441,3.324872335123571,-0.030517752658125466,0.003964900629154047,0.0,474.09391742955296,475.25994577109407,476.64363489708995,476.39806378150837
1.2000000000000006,-0.24056961249278325,0.06116861674062626,12.127972554725696,0.017164193413306883,0.0510268759687289,0.0,-0.5263438494716062,0.1577574241873294,3.40073125470338,-0.013563718216724762,0.013521528615908664,0.0,439.83942231156385,440.63010037637935,439.479608018451,440.88254646594453
1.2600000000000007,-0.27314152344384474,0.07096448917683162,12.333550605202303,0.01774400278190491,0.052493508354010565,0.0,-0.5595304139274166,0.16881215363329258,3.451700986261281,-0.0017761858010367322,0.0033727374977453833,0.0,433.4853541058317,432.63153687677647,431.95437932105625,432.94743512106817
1.3200000000000007,-0.30782317068994264,0.08145988002854906,12.543444257692482,0.019056433892428615,0.060713057755996225,0.0,-0.5973081465575892,0.18114811105217557,3.5444066899933184,0.010128073410631988,0.0332130501340728,0.0,445.3216393363287,447.75594172656133,445.8198080865975,446.79141850367824
1.3800000000000008,-0.3451037079513218,0.09277125440365971,12.761465437401553,0.02019832962879864,0.06888106338529454,0.0,-0.6463001141791929,0.1960066267936589,3.7223161686399093,0.017024073207758724,0.004764712533266432,0.0,474.2202549000147,472.0299725727487,472.78712385412695,473.31803215675603
1.4400000000000008,-0.38532922443340434,0.10502416454983121,12.987705754925615,0.04137602627563286,0.07433697177460452,0.0,-0.695109257348447,0.21451625544106262,3.8185836642984325,0.06501934551394621,-0.021372029527728827,0.0,450.44468590611524,448.3259787893941,448.0254019244788,451.9116312365542
1.5000000000000009,-0.4284994882215725,0.11872184409986256,13.218761913305489,0.045725737877633676,0.0730920014022729,0.0,-0.7437734364637135,0.24247804310379706,3.8830453753186824,0.07125312355579894,-0.02500570966418905,0.0,440.5578293265639,440.2572244511736,440.4336443712205,440.9523616972834
1.560000000000001,-0.4747409887436586,0.1343365908683174,13.456046464057465,0.061366489839962846,0.07206827377607894,0.0,-0.7974796594578234,0.2796451065622971,4.0258463345059425,0.10700269034207412,-0.033863121685117424,0.0,465.41634907462617,464.7223746014377,464.2498898631128,467.0520565610557
1.620000000000001,-0.5239890407239683,0.15232375312791196,13.699232635447869,0.06780988252667708,0.07014618553799945,0.0,-0.8439314908884807,0.32052703035924573,4.080121558398242,0.10785855229280511,-0.03124172892430393,0.0,439.35456196104917,439.5714305058289,438.7025415471296,438.78387734356414
1.680000000000001,-0.5761316120752985,0.17303609225541888,13.947695688779195,0.07645300987500647,0.06829603831183384,0.0,-0.8939370768462234,0.37074577336624054,4.201466548849608,0.12284532916258585,-0.030353063156629733,0.0,460.2265009085804,460.2965489446288,460.26583085519997,461.4613217015332
1.740000000000001,-0.6313499337526657,0.19707056175672438,14.205026855317437,0.08496602617347282,0.06710111691087217,0.0,-0.946514051306645,0.4312993224449332,4.3754879256190025,0.13341385128442987,-0.040304902694652256,0.0,477.773292975347,477.0134985334531,477.01997158077864,477.8397343487735
1.8000000000000012,-0.6894949392226336,0.22466726543025836,14.469623384289223,0.09524803602417897,0.0691058261366635,0.0,-0.9918151466648776,0.4895811146962361,4.443989347967618,0.11563884307215272,-0.01843558567195223,0.0,446.747934819041,448.52729523676544,446.8254013330125,445.3886269861511
1.8600000000000012,-0.7505318259285128,0.25614546114504505,14.740256306136498,0.10367104540252026,0.06962050400811393,0.0,-1.0427901513829303,0.5605505278691514,4.576443052093034,0.10103652386902034,-0.03363345304488732,0.0,468.4239540002279,467.2404460751381,467.58054238803294,466.4516897970595
1.9200000000000013,-0.8144236419089298,0.2917322901272457,15.015758494740473,0.10982598958919798,0.0695228994625765,0.0,-1.0869436743448395,0.6262268630775969,4.606736201833586,0.0962902083247675,-0.050061553188541004,0.0,437.7617967688065,436.3916667701993,436.98838475855706,436.60122004874506
1.9800000000000013,-0.8812609273847822,0.33183093328259067,15.297158328170584,0.11619259952818872,0.07215938155596824,0.0,-1.141190869865525,0.7110289484893405,4.772410822607441,0.0865957987209798,-0.02521831769365974,0.0,476.8152892491693,478.7087982242014,480.89896235083285,480.17061547383145
2.0400000000000014,-0.9509404687591457,0.3764879407277127,15.582139979605211,0.1477832845544187,0.0706534134600032,0.0,-1.1813636523607776,0.7800581950325622,4.726797508767078,0.14168750650044895,-0.02490317805134855,0.0,413.90878455234673,413.93636811949307,412.21222585833624,417.0636482047862
2.1000000000000014,-1.023334347251984,0.42642492683043715,15.868886527231423,0.15720665906582276,0.06923101833178968,0.0,-1.2315961328643694,0.8854088273063576,4.830767037429776,0.1298990159291526,-0.022932201992297854,0.0,462.8992189718239,463.05426172391003,463.44750987217435,462.53667200249333
2.1600000000000015,-1.0983956296844097,0.48212881510677735,16.157195391962563,0.1651619444813326,0.06926360089975869,0.0,-1.2704851769395142,0.9720448395840319,4.779564436094439,0.12413710744793145,-0.03718843995438065,0.0,414.38921687737576,413.1336490827749,414.7097620484981,414.21953305885313
2.2200000000000015,-1.1761318259790396,0.5440078677834859,16.447284893797285,0.1811283893292135,0.0679276386111729,0.0,-1.3205710737263316,1.0921122080189696,4.889241548249479,0.15493040611964015,-0.048823299777234715,0.0,465.7566694747568,464.84488811215556,465.8235646499937,468.2413967506466
2.2800000000000016,-1.2566233256239885,0.6127321162309382,16.740282588156543,0.19042951610191494,0.0738887056962243,0.0,-1.3630241981328461,1.1994624609573663,4.877079808447312,0.15517116678208584,-0.08270846107687382,0.0,429.927864585243,427.0439381708104,429.7442022835709,429.788223888009
2.3400000000000016,-1.3403759557561772,0.6897611968367239,17.041162771596152,0.20468230004387955,0.06901155645676926,0.0,-1.4280200727094678,1.3697014438283235,5.150594012447484,0.1783533529394424,-0.08049074461203182,0.0,516.1776495632438,516.3297251100186,515.2758560380705,516.9335101858231
2.4000000000000017,-1.4273280993926982,0.7756081089614255,17.350028967438178,0.21586082032350262,0.06560893702905002,0.0,-1.4701151361193965,1.4928093329243988,5.144655943603939,0.16948921181076937,-0.09483130346381041,0.0,436.4227834394286,435.21781150321664,435.07686589302284,434.3643574257831
2.4600000000000017,-1.5169829004015953,0.8698382249152592,17.66210879884506,0.2277395596570546,0.06024128961047559,0.0,-1.5178014799800248,1.649291695642518,5.257084277960152,0.15391561931016048,-0.10236509788784039,0.0,473.10757691579084,472.51957741486046,474.54544484380307,473.37225604727183
2.520000000000002,-1.609252731893955,0.9731589702054242,17.978589798078676,0.2370948547493006,0.05571186920178928,0.0,-1.5574538558215374,1.7955091096894673,5.291781307691675,0.15670024138191868,-0.11752787254753949,0.0,451.7919411863556,450.55755784708487,450.76015363523817,451.0074459866102
2.580000000000002,-1.7039603966449333,1.0860896891688925,18.299697943003107,0.2543306006777417,0.04952083737005264,0.0,-1.5988035591147873,1.9704966794737029,5.4106264646233475,0.12481558389649042,-0.12896187286867097,0.0,478.94560966453673,478.06288190426125,479.5398142544673,477.1296934842333
2.640000000000002,-1.8009346734073923,1.2094312935143554,18.626188068827105,0.2684863584963395,0.04267413717015778,0.0,-1.6330144541636298,2.1420849105747344,5.47154979662511,0.15192477971658003,-0.1405725196323738,0.0,462.7896242831479,461.85915527125536,462.53122454994445,464.67741031812636
2.700000000000002,-1.8997712248806808,1.3430073879248263,18.954970107824018,0.2884514289352351,0.03485764185415796,0.0,-1.6608310266313644,2.3121820998009994,5.487051989563478,0.11462135342236013,-0.13307947487282049,0.0,449.4615381308872,450.0511123036385,452.5692481094198,449.57404123950397
2.760000000000002,-2.0000139386813798,1.4859705131145537,19.2807969081832,0.2953302968019278,0.03057400493480511,0.0,-1.680303946424352,2.4538139494655384,5.374061118271774,0.11214304699676034,-0.11317159900576303,0.0,407.9734426326449,409.7314321681505,407.5192757252763,407.3104597845826
2.820000000000002,-2.101577537591746,1.6394556446447301,19.60606593126285,0.30744970115298553,0.029744558025209145,0.0,-1.7050804760851133,2.6633308120709804,5.467064872806202,0.08547987094629056,-0.1411444557075182,0.0,476.94528002126305,474.79107822920787,477.62594371992236,475.59628596993633
2.880000000000002,-2.2045320851685997,1.804997748742599,19.934405694635174,0.3270234691226097,0.02824018445219245,0.0,-1.7265778491668715,2.856280771132884,5.476631570491817,0.1259306264267415,-0.11341165992554822,0.0,451.62026410324125,453.83642225669655,450.42124660631015,453.68981867734516
2.940000000000002,-2.3087504720176186,1.9826144545517677,20.26370153373792,0.3415404406751392,0.02167300109220882,0.0,-1.7467700434223392,3.0653691306141324,5.499006822380442,0.15365684686298706,-0.12008449344974653,0.0,458.39444699818335,457.85224427665355,457.97047407270264,460.1872198118061
3.000000000000002,-2.4140498209773296,2.17287813619904,20.593862790965773,0.3511907530446363,0.014655848595333865,0.0,-1.7625782098688243,3.27740511711368,5.5057029188970565,0.1597462603998527,-0.11638711255085042,0.0,454.6434227247626,454.9272832793578,455.6688884248326,456.17777618581846
3.0600000000000023,-2.520108463448999,2.374347251280655,20.919763415309806,0.36689807127926866,0.0084152696158446,0.0,-1.7723095319319264,3.4393739225044144,5.35767166620793,0.1314132351468546,-0.10807157860711392,0.0,403.2737527906418,404.01146393602323,403.9130014845906,401.37293472269937
3.1200000000000023,-2.626688899357927,2.586654312186105,21.23914552709651,0.3769815657625877,0.002127783808372641,0.0,-1.7798835363852223,3.638202068453185,5.288092969417992,0.14649993807020656,-0.10426639872703355,0.0,432.49750278926723,432.80760618234274,429.27671740460005,430.57321067262393
3.1800000000000024,-2.7336284712698933,2.8118115678737765,21.556239477086404,0.3882449218606414,6.27917303112212,0.0,-1.7842357797744643,3.867775252227556,5.2809171608829,0.12802923876404584,-0.10938530594256121,0.0,453.82921473456685,453.4084820942529,453.9451594254634,452.4781736223718
3.2400000000000024,-2.8407061941001968,3.0522456814627557,21.87606269906578,0.39861583389897604,6.2743176888204975,0.0,-1.7845057944012088,4.147200864026063,5.378411316660564,0.144832276378306,-0.09622022891774941,0.0,488.0217927115026,488.99511999268424,488.54022905198417,489.80640510813777
3.3000000000000025,-2.9477843311447636,3.30683537593268,22.195031242874116,0.4086667214577231,6.275269804849755,0.0,-1.784851913058902,4.339760871846051,5.253726610567551,0.1307956102549056,-0.12585471064830633,0.0,418.40453505605126,415.80504566754576,418.22170594852713,417.01668059594874
3.3600000000000025,-3.0548590389203403,3.5737196334394326,22.507873696317255,0.42280420641996663,6.26777978058127,0.0,-1.783727725952152,4.557265184469223,5.173807702103385,0.15709398641688604,-0.1240902362445105,0.0,433.7789238807682,433.9124226575789,432.862722092463,435.08934958310795
3.4200000000000026,-3.1617245552077997,3.854605740773763,22.817470740775022,0.4412413750471478,6.26221332764629,0.0,-1.7779749237816787,4.806767716862821,5.144911630210603,0.1887991706608691,-0.11022724532236822,0.0,452.43611188959767,453.5385938604999,452.1188445363786,454.69301474538526
3.4800000000000026,-3.2682461520896906,4.148818616326196,23.12117168982419,0.45486901485513176,6.2563104967032075,0.0,-1.7723646768610868,5.001165008781293,4.978372300000871,0.20425335050257154,-0.12074131906711798,0.0,406.95384117612844,405.99848923450094,404.9666790794631,406.3953987797665
3.5400000000000027,-3.37414980967209,4.4580858732912825,23.421411475941625,0.46747183128596426,6.251141389489906,0.0,-1.7572545544885252,5.3082759729717095,5.028049963643312,0.19648259198405296,-0.1061153074533236,0.0,481.3514107775431,482.44635677091384,483.58498281228134,483.0354587195075
3.6000000000000028,-3.4792278004917327,4.783392386356776,23.71941626106338,0.4792746072344105,6.24477904309418,0.0,-1.744884664073201,5.535895341414466,4.905054230058078,0.1935201299930843,-0.10590521567039307,0.0,426.90087108098163,426.9084528819534,425.7350695140519,425.52063267414036
3.660000000000003,-3.583493353667201,5.122415038209369,24.00984019511422,0.4909676933019824,6.245477070643133,0.0,-1.7306586277750888,5.765409470023387,4.775307589951937,0.1956756804944394,-0.07799016615799119,0.0,422.95365101768897,425.34321083693646,425.3256743628852,425.54894951314077
3.720000000000003,-3.686660070881208,5.4783458156097975,24.298010205273666,0.5043854671202928,6.241915379859535,0.0,-1.7079290823346114,6.0993435033539365,4.828515516346577,0.20871198976426306,-0.09083401751172294,0.0,490.358614996115,489.39853013745517,489.3332642779343,490.33805743705085
3.780000000000003,-3.788591903734249,5.852131239787816,24.58492057370862,0.5184362831555731,6.2372649045810284,0.0,-1.6894586883113432,6.3607781081309565,4.734268080936686,0.19391596103793068,-0.1019032184672491,0.0,442.98974879482523,442.0707012048711,444.63292285650596,443.45961801869754
3.840000000000003,-3.8892929524036517,6.24223987266227,24.866900872948214,0.5324075234518615,6.23178262300997,0.0,-1.6668115046408296,6.643358615050109,4.663947087231646,0.17592790280177079,-0.09431346598885343,0.0,453.53348623597805,454.1345647678469,455.134864992902,453.7260453528191
3.900000000000003,-3.9884485285094717,6.650390931104272,25.14610782604009,0.5465853234781619,6.22654490326725,0.0,-1.6379441602727869,6.9620277003208475,4.641391724668695,0.19560962452989958,-0.08830488786277381,0.0,473.7521973012096,474.2074978753919,472.6056242441133,474.15058228280543
3.960000000000003,-4.085919790284886,7.076643011312248,25.421875188655534,0.5585591197378497,6.225255303746149,0.0,-1.611040918896155,7.24662558025573,4.549855021202811,0.1889393795010378,-0.11147102724448718,0.0,453.5631836770175,451.6905339306317,453.1481558600326,452.64721294133284
4.020000000000002,-4.181927461123414,7.518379835283309,25.689337072759013,0.5715825958939469,6.2185727628126415,0.0,-1.5887802837087843,7.478431556048294,4.365216348952541,0.2020173026887605,-0.11121290824890799,0.0,420.4548341621094,420.465437885444,418.4427078253559,419.6189078000087
4.080000000000001,-4.276117310848143,7.977575615720093,25.95090990679924,0.594184540615859,6.2172014978269665,0.0,-1.5508806850532673,7.828891076353846,4.351256386735416,0.1653315293380984,-0.13766487543793682,0.0,485.4513241991715,483.45007283428896,486.56165225298093,483.8385053403824
4.14,-4.368075649422793,8.457322034184793,26.21029882280613,0.6041698866367433,6.209715498081401,0.0,-1.513821135383994,8.162452825689853,4.293764380882448,0.1671795485548476,-0.14857710053730033,0.0,475.02621643838177,474.17122566723197,474.6389885877396,474.8052117903664
4.199999999999998,-4.457316559653572,8.959961759541004,26.470170076478865,0.6178572809909593,6.203605780943491,0.0,-1.4603967476409674,8.591773746455354,4.365840415274041,0.18696021330392434,-0.16816374520529456,0.0,524.0219078696333,522.6394108420966,521.1852973650434,522.5904695641119
4.259999999999997,-4.543495591269656,9.486589268324408,26.7314158282323,0.6352021095965377,6.2001207690381985,0.0,-1.4120317386879566,8.96252071811501,4.339904253810688,0.1586166697111712,-0.14118645360552057,0.0,494.8633679245935,496.8246320069612,496.8522958241201,494.79619164485325
4.319999999999996,-4.627031718110294,10.033265015519236,26.987704472276214,0.6457654468651475,6.192237712606664,0.0,-1.3719710806711303,9.25986951754269,4.202188136825645,0.16868514815541366,-0.13390103413635118,0.0,459.2226588517346,459.7832484456106,460.11388573417764,460.9345464602349
4.379999999999995,-4.707749939295647,10.59993352509031,27.238428416434235,0.6571907912241173,6.192529683677261,0.0,-1.31878198675831,9.628513758449667,4.153393924668602,0.1549162167530092,-0.10347012295671994,0.0,493.8926083863249,496.1204784318872,496.3963418644489,495.4072243777034
4.439999999999993,-4.785840981658504,11.185013525738555,27.48122528200551,0.6681811085163254,6.1915000330702945,0.0,-1.2841800617124173,9.874198514924124,3.9394809491739307,0.16802891213168503,-0.07971340580329758,0.0,435.1072598242052,437.0844606626734,436.5102947909555,437.6281694273486
4.499999999999992,-4.861686495366602,11.785902694838482,27.712453079435843,0.6788047617112323,6.190287324909885,0.0,-1.2439554172632685,10.155217786096381,3.76736787761998,0.17498086344326758,-0.06018096643045995,0.0,453.11185338295917,454.6759641163586,454.95039550119037,455.5339538652792
4.559999999999991,-4.935256718705316,12.402651220416514,27.931966119832037,0.6999913219036884,6.187920311608611,0.0,-1.208315062315227,10.40347816796494,3.5484510362839723,0.13794730591175985,-0.0736574395139499,0.0,438.6113489904005,437.48706382731905,440.1419506134914,437.0907194064571
4.6199999999999894,-5.006675989929158,13.034314647896494,28.138088195916893,0.7090064277577115,6.18550532523779,0.0,-1.1722030219461859,10.651808096076572,3.322071145366739,0.1272577898463719,-0.09041351806180976,0.0,438.21711785963447,436.81628270477984,438.39319031287994,437.5206643167936
4.679999999999988,-5.075612190646004,13.682709319314446,28.332744268008124,0.7205561867913257,6.18007034974627,0.0,-1.1253796315129092,10.960866338623141,3.1653852819376302,0.14776305666400288,-0.09208487628112343,0.0,467.42841320107397,467.2915993536239,466.52919103398403,468.14375259043663
4.739999999999987,-5.141869213148972,14.348351288503778,28.51643026038566,0.7298945981140408,6.174544244020947,0.0,-1.0828884479352483,11.226852799407903,2.9570658708094535,0.15418818180271768,-0.09443430031618152,0.0,450.17303186978864,449.9756417847097,447.30437554715184,447.8484722245993
4.799999999999986,-5.205992022448082,15.027006600158487,28.684310812628418,0.7447096373002484,6.169094843083638,0.0,-1.0542666907394587,11.395390383638805,2.639143590749634,0.17885389839584692,-0.09039654856219387,0.0,401.00257921298083,401.36104495058106,400.05883964192725,402.32780136514674
4.859999999999984,-5.267720182324313,15.719518617867624,28.837103607510674,0.7589471105405421,6.163660263420567,0.0,-1.003106452202974,11.687926134174464,2.452731119867657,0.15710546723268262,-0.09198047681958528,0.0,460.6519982923259,460.5200637992079,460.4607248495121,458.76355554313824
4.919999999999983,-5.326361723094498,16.42931656494476,28.97830650280617,0.7695144316225733,6.158559359975648,0.0,-0.9513813449630569,11.97143005175397,2.253279002621395,0.14414174029335963,-0.08599825976740985,0.0,457.30779553660375,457.77775284777533,458.0877985431589,457.07663860116594
4.979999999999982,-5.381655257222434,17.157160817958687,29.108589964328207,0.7791793339704141,6.157100505279127,0.0,-0.8918068447446091,12.289087500856565,2.0884610596177966,0.15404977177082863,-0.10830728552635228,0.0,474.71288566876507,472.99036956473253,474.4928339455433,475.27202079105064
5.0399999999999805,-5.433739491499811,17.901859757535018,29.226726367168418,0.7930518973936929,6.1505968559418385,0.0,-0.8440631774048788,12.533884029722854,1.8487364445194485,0.1764493557703653,-0.11041143806463949,0.0,443.81753307470734,443.6342250084522,445.3662951211079,447.2201494440765
